slug;title;description;cover_url;language;bunny_url
o-amor-que-ele-deixou-desaparecer;O amor que ele deixou Desaparecer;Ele deixou o amor dela desaparecer sem sequer tentar segurar. Agora, diante de tudo que perdeu, precisa decidir se ainda é tempo de correr atrás do que jogou fora.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1764699033280-6uxtni.jpg;legendado;https://doramasplus.b-cdn.net/O%20amor%20que%20ele%20deixou%20Desaparecer.mp4
uma-cancao-de-fogo-e-gelo-de-lobisomem;Uma Canção de Fogo e Gelo de Lobisomem;"Naomi, filha de um Alpha nascida sem alma de lobo, é forçada pela sua meia-irmã maligna a se casar com o Alpha Julian – um ""monstro"" que controla o fogo. Em vez de morte, Naomi encontra uma proteção obsessiva em seu parceiro predestinado. Após sobreviver a uma conspiração mortal de sua própria família, ela desperta sua lendária Alma de Lobo Branco para reivindicar seu trono e destruir seus traidores.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773759944195-wiqzgm.jpg;legendado;https://doramasplus.b-cdn.net/Uma%20Can%C3%A7%C3%A3o%20de%20Fogo%20e%20Gelo%20de%20Lobisomem.mp4
presente-de-natal-dele-sou-eu;Presente de Natal Dele sou Eu;No frio do inverno, dois destinos se cruzam de forma inesperada. O que começa como um encontro acidental no Natal se transforma numa história de amor que nenhum dos dois estava pronto para viver.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773764006827-smdobt.jpg;dublado;https://doramasplus.b-cdn.net/Presente%20de%20Natal%20Dele%20sou%20Eu.mp4
o-amor-que-ignorei;O Amor que Ignorei;Por anos ele esteve ao seu lado, invisível aos seus olhos. Quando ela finalmente percebe o que sempre ignorou, precisa correr contra o tempo para não perder o amor que sempre esteve bem diante dela.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773763620967-307lw.jpg;dublado;https://doramasplus.b-cdn.net/O%20Amor%20que%20Ignorei.mp4
a-medica-que-transformou-vidas;A Medica que transformou Vidas;Com apenas suas mãos e uma vocação inabalável, ela percorreu comunidades esquecidas deixando curas onde havia desespero. Mas a vida que mais precisava de transformação era a sua própria.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765138103377-wr0pd.jpg;legendado;https://doramasplus.b-cdn.net/Uma%20noite%20pelo%20meu%20Filho.mp4
a-bela-e-o-bilionario;A Bela e o Bilionário;Ele é frio, poderoso e acostumado a conseguir tudo que quer. Ela é determinada, apaixonada e não se dobra a ninguém. Quando dois mundos opostos colidem, o que nasce entre eles desafia todas as lógicas.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765271477227-n9bve.jpg;dublado;https://doramasplus.b-cdn.net/A%20Bela%20e%20o%20Bilion%C3%A1rio.mp4
a-mentira-que-espanjou-meu-amor;A Mentira que espanjou meu Amor;Uma mentira dita uma vez para protegê-la se transformou em uma prisão para os dois. Quando o amor construído sobre bases falsas começa a rachar, resta saber se o que é real é forte o suficiente para sobreviver.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765476997646-6x8evf.jpg;legendado;https://doramasplus.b-cdn.net/A%20Mentira%20que%20espanjou%20meu%20Amor.mp4
a-filha-secreta-do-presidente;A Filha Secreta do Presidente;Ela cresceu sem saber que seu pai era um dos homens mais poderosos do país. Quando a verdade emerge, o mundo que ela conhecia desaparece — e um novo, cheio de perigos e possibilidades, toma seu lugar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765826653113-oqdyq.jpg;legendado;https://doramasplus.b-cdn.net/A%20Filha%20Secreta%20do%20Presidente.mp4
a-armadilha-perfeita;A Armadilha Perfeita;O que parecia ser uma oportunidade irresistível esconde uma teia de segredos e manipulações. Ela só percebe que caiu na armadilha quando já está completamente apaixonada por seu arquiteto.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767021795329-c3x3ol.jpg;dublado;https://doramasplus.b-cdn.net/A%20Armadilha%20Perfeita.mp4
a-noiva-do-mafioso-de-volta-a-coroa-eu-joguei-fora-meus-tres-noivos-na-minha-segunda-vida;A Noiva do mafioso de volta a Coroa/ Eu joguei fora meus Três Noivos na minha Segunda Vida;Ela jogou fora três noivos em uma vida passada para não se arrepender novamente. De volta com memórias que ninguém mais tem, a noiva do mafioso vem para retomar sua coroa — desta vez nos seus termos.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767908409920-ubrh3a.jpg;dublado;https://doramasplus.b-cdn.net/A%20Noiva%20do%20mafioso%20volta%20a%20Coroa.mp4
a-noite-errada;A Noite Errada;Uma noite que nunca deveria ter acontecido mudou a vida dos dois para sempre. O que começou como um erro se tornou o único momento em que ambos se sentiram verdadeiramente vivos.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768478922941-dsljb.jpg;legendado;https://doramasplus.b-cdn.net/A%20Noite%20Errada.mp4
a-mentira-de-tres-anos;A Mentira de Três Anos;Por três anos ela viveu uma mentira que achava ser amor. Quando a verdade finalmente chega, ela percebe que o tempo perdido foi apenas o prólogo de uma história muito maior.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769172017278-pkxtyw.jpg;legendado;https://doramasplus.b-cdn.net/A%20Mentira%20de%20Tr%C3%AAs%20Anos.mp4
a-queridinha-do-ceo;A Queridinha do Ceo ;Ele era o tipo de CEO que não tolerava desordem — até ela chegar e virar tudo de cabeça para baixo. Agora a queridinha do escritório é a única coisa que ele não consegue colocar em uma planilha.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1770220551412-gqb9uq.jpg;dublado;https://doramasplus.b-cdn.net/A%20Queridinha%20do%20Ceo%20.mp4
a-rainha-volta-com-poder;A Rainha Volta com Poder;Ela partiu sem coroa e voltou com um exército. A rainha que subestimaram vem recuperar com juros tudo que foi tomado — e o poder que traz de volta é de um tipo que ninguém sabe como enfrentar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1771235393075-x9xy7c.jpg;dublado;https://doramasplus.b-cdn.net/A%20Rainha%20Volta%20com%20Poder.mp4
a-noiva-sereia-do-ceo;A Noiva Sereia do Ceo;Metade humana, metade mistério, ela foi entregue ao CEO mais poderoso dos oceanos como parte de um acordo antigo. O que nenhum dos dois esperava era que a ligação entre eles fosse muito mais profunda do que qualquer contrato.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773326668186-1wizfc.jpg;dublado;https://doramasplus.b-cdn.net/A%20Noiva%20Sereia%20do%20Ceo.mp4
o-amor-surgiu-nas-sombras;O amor surgiu nas Sombras;Nas sombras onde ninguém os via, o amor floresceu de forma silenciosa e intensa. Mas segredos guardados no escuro, cedo ou tarde, precisam enfrentar a luz do dia.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1764803294628-msd3w5.jpg;legendado;https://doramasplus.b-cdn.net/O%20amor%20surgiu%20nas%20Sombras.mp4
a-inocente-amante-da-mafia;A Inocente amante da Máfia;Inocente demais para o mundo em que foi lançada, ela se apaixona pelo homem mais perigoso da máfia sem entender o que isso significa. Quando a realidade bate à porta, fugir já não é mais uma opção.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772107827412-ntvaph.jpg;dublado;https://doramasplus.b-cdn.net/A%20Inocente%20amante%20da%20M%C3%A1fia.mp4
a-familia-perfeita-da-garota-planta;A Família perfeita da Garota Planta;"Ignorada pela própria família como se fosse invisível, ela carregou o apelido de ""garota planta"" por anos. Mas quando a verdade sobre sua origem vier à luz, toda a família perfeita vai desmoronar.";https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772229169455-tb28q5.jpg;dublado;https://doramasplus.b-cdn.net/A%20Fam%C3%ADlia%20perfeita%20da%20Garota%20Planta%20(2).mp4
a-prometida-do-principe-vampiro;A Prometida do Príncipe Vampiro;Prometida ao príncipe vampiro antes mesmo de entender o que isso significava, ela chega ao palácio esperando o pior. O que encontra é um ser antigo e solitário que nunca imaginou que uma humana pudesse fazê-lo sentir tanto.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772205505844-3wsq6.jpg;dublado;https://doramasplus.b-cdn.net/A%20Prometida%20do%20Pr%C3%ADncipe%20Vampiro%20(2).mp4
a-medica-do-general;A Médica do General;Ela foi enviada para curar o general mais temido do exército — um homem que jurava não precisar de ninguém. Entre diagnósticos e batalhas internas, o que nasce entre eles é a ferida mais difícil de tratar.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772283850882-x1pfik.jpg;legendado;https://doramasplus.b-cdn.net/A%20M%C3%A9dica%20do%20General.mp4
a-herdeira-finalmente-se-revela;A Herdeira Finalmente se Revela;Por anos ela viveu na sombra, deixando que outros brilhassem em seu lugar. Mas quando chega a hora de revelar quem realmente é, o mundo inteiro precisa se preparar para a verdadeira herdeira.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772230314064-5c4qs3b.jpg;dublado;https://doramasplus.b-cdn.net/A%20Herdeira%20Finalmente%20se%20Revela.mp4
a-excecao-as-suas-regras;A Exceção as Suas Regras;Ele tinha regras para tudo — especialmente para o coração. Ela foi a única que não as seguiu. E foi exatamente por isso que ele não conseguiu mais ignorá-la.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1772581481434-1pwhla.jpg;dublado;https://doramasplus.b-cdn.net/A%20Exce%C3%A7%C3%A3o%20as%20Suas%20Regras.mp4
a-querida-do-ceo-no-kansas;A Querida do ceo no Kansas;Longe de tudo que conhecia, ela foi parar no Kansas como querida pessoal do CEO que ninguém conseguia entender. Entre planícies imensas e um coração ainda maior, os dois descobrem que o lar pode ser uma pessoa.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773586059831-swa71.jpg;dublado;https://doramasplus.b-cdn.net/A%20Querida%20do%20ceo%20no%20Kansas.mp4
a-mascara-da-pobreza;A Máscara da Pobreza;Por baixo das roupas simples e do sorriso discreto, ela escondia uma verdade que teria o poder de virar o mundo. A máscara da pobreza foi seu escudo por anos — até o dia em que ele quis conhecer quem estava por trás dela.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773669899670-8pq0dk.jpg;legendado;https://doramasplus.b-cdn.net/A%20M%C3%A1scara%20da%20Pobreza.mp4
a-pulseira-da-mentira;A Pulseira da Mentira;A pulseira que ganhou como presente escondia um segredo capaz de destruir famílias inteiras. Presa a uma mentira que não criou, ela precisa descobrir a verdade antes que ela a destrua primeiro.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1773676288374-k9pdu9.jpg;dublado;https://doramasplus.b-cdn.net/A%20Pulseira%20da%20Mentira.mp4
adeus-ao-que-fomos;Adeus ao que Fomos;Havia um tempo em que eles eram tudo um para o outro. Agora só resta o peso do silêncio e a pergunta que ninguém quer fazer: o que sobra quando o amor vai embora antes de você conseguir segurá-lo?;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765477422998-7heu7g.jpg;legendado;https://doramasplus.b-cdn.net/Adeus%20ao%20que%20Fomos.mp4
amor-proibido-entre-linhas;Amor proibido entre Linhas;As linhas que os separavam eram claras demais para cruzar — status, família, expectativas. Mas o amor não lê regulamentos, e o que nasceu entre as entrelinhas de duas vidas impossíveis não cabia mais em nenhuma fronteira.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765567775336-0aqu6.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20proibido%20entre%20Linhas.mp4
amor-com-proposito;Amor com Propósito;Nada no relacionamento deles foi por acaso — cada passo tinha uma intenção, cada encontro escondia um plano. Mas quando o amor com propósito começa a sentir demais, ninguém sabe mais quem está conduzindo quem.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1765568137785-l0258k.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20com%20Prop%C3%B3sito.mp4
a-verdade-que-ele-nao-viu;A Verdade que ele não Viu;Por anos ele olhou para ela sem realmente vê-la. Quando a verdade sobre tudo que ela viveu em silêncio finalmente chega até ele, já pode ser tarde demais para pedir o perdão que ela merecia desde o início.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1766604368354-3c8moc.jpg;dublado;https://doramasplus.b-cdn.net/A%20Verdade%20que%20ele%20n%C3%A3o%20Viu.mp4
amor-entre-a-nevoa;Amor entre a Névoa;Na névoa que cobria a cidade, dois estranhos se encontraram sem querer e descobriram que talvez o acaso não seja tão aleatório quanto parece. O que nasceu entre a bruma é frágil, intenso e impossível de fingir que não existe.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1766664445110-4wnrhi.jpg;dublado;https://doramasplus.b-cdn.net/Amor%20entre%20a%20N%C3%A9voa.mp4
amor-entre-cordas-bebe-fugitivo-preso-por-um-fio;Amor Entre Cordas/ Bebê Fugitivo preso por um Fio;Presos por um fio — literal e metaforicamente — dois destinos completamente opostos precisam aprender a se mover no mesmo ritmo. O amor que nasce entre cordas é bagunçado, tenso e absolutamente inevitável.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1766873923335-l6br8g.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20Entre%20Cordas%2C%20Beb%C3%AA%20Fugitivo%20preso%20por%20um%20Fio.mp4
a-sagrada-obsessao-dele-his-holy-obsession;A Sagrada Obsessão Dele/ His Holy Obsession;Ele a queria com uma intensidade que beirava o sagrado — e isso era exatamente o que a assustava. A obsessão dele não tinha limites, mas por trás de cada gesto havia uma devoção que ela nunca havia recebido antes.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767022420863-eq0y8.jpg;legendado;https://doramasplus.b-cdn.net/A%20Sagrada%20Obsess%C3%A3o%20Dele%2C%20His%20Holy%20Obsession.mp4
acontece-que-meu-garoto-bonito-e-um-bilionario;Acontece que meu garoto bonito é um Bilionário;Ela sempre soube que ele era bonito. O que não sabia é que por baixo do rosto perfeito havia um bilionário que também a observava em silêncio há muito tempo. Quando os dois finalmente se encontram de verdade, nada é como parecia.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1767188358154-r9p1y.jpg;legendado;https://doramasplus.b-cdn.net/Acontece%20que%20meu%20garoto%20bonito%20%C3%A9%20um%20Bilion%C3%A1rio.mp4
amor-na-palma-da-mao;Amor na Palma da Mão;Ela sempre acreditou que o amor certo chegaria nas suas mãos como algo óbvio. Quando chegou, era pequeno, imperfeito e mais bonito do que tudo que havia imaginado. Às vezes o maior amor cabe na palma da mão.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768332898602-sa8oja.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20na%20Palma%20da%20M%C3%A3o.mp4
a-tentacao-do-meu-escritorio;A Tentação do meu Escritório;Ela só queria um emprego. Ele só queria distância. Mas o escritório pequeno demais para os dois logo se tornou grande demais para esconder o que estava crescendo entre eles a cada reunião, a cada olhar, a cada acidente.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1768924662085-ufcqs9.jpg;dublado;https://doramasplus.b-cdn.net/A%20Tenta%C3%A7%C3%A3o%20do%20meu%20Escrit%C3%B3rio.mp4
amor-apos-a-tempestade;Amor após a Tempestade;A tempestade que os destruiu também foi a única coisa capaz de mostrar quem realmente eram. Quando a calmaria finalmente chegou, o amor que restou era mais forte e mais honesto do que qualquer coisa que existia antes.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769066513889-gyfd1.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20ap%C3%B3s%20a%20Tempestade.mp4
amor-nas-alturas;Amor nas Alturas;Entre o céu e a terra, dois corações encontraram um ao outro onde ninguém esperava. O amor que nasceu nas alturas desafia a gravidade — e todo o resto que tentava mantê-los separados.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769066994145-t4pur.jpg;legendado;https://doramasplus.b-cdn.net/Amor%20nas%20Alturas.mp4
a-tutora-do-bad-boy-tutor-dos-bad-boys-bad-boys-tutor;A Tutora do Bad Boy/ Tutor dos Bad Boys/ Bad Boys Tutor;Ela foi contratada para ensinar os bad boys mais problemáticos da escola. Eles juraram tornar sua vida impossível. Ninguém imaginou que a tutora mais determinada que já pisou naqueles corredores ia virar o jogo completamente.;https://fbngdxhkaueaolnyswgn.supabase.co/storage/v1/object/public/covers/covers/1769262692078-vvt5lp.jpg;legendado;https://doramasplus.b-cdn.net/A%20Tutora%20do%20Bad%20Boy%2C%20Tutor%20dos%20Bad%20Boys%2C%20Bad%20Boys%20Tutor.mp4
